SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_45.csv,  1,  610,  41297,  93207,  334948,  1675,  1.461890,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_46.csv,  1,  1990,  88534,  192986,  699660,  2156,  8.421349,  19.652344,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_47.csv,  0,  1100,  4858,  10339,  33127,  628,  0.257111,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_48.csv,  1,  510,  22114,  47824,  164466,  974,  1.104658,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_49.csv,  1,  1730,  50540,  110339,  395950,  1558,  3.953668,  14.875000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_5.csv,  1,  1570,  45051,  92594,  328781,  1245,  4.638300,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_50.csv,  1,  1010,  70345,  169940,  681148,  2953,  4.384357,  20.996094,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_51.csv,  1,  770,  80552,  187993,  735675,  3010,  4.343004,  20.000000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_52.csv,  0,  1360,  17158,  41750,  164151,  1206,  1.300484,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_53.csv,  1,  1310,  60667,  145069,  552965,  2497,  5.004691,  20.375000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_54.csv,  1,  1510,  28009,  54450,  162206,  477,  1.233829,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_55.csv,  1,  810,  84192,  204367,  807748,  2471,  3.985784,  17.250000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_56.csv,  1,  1840,  47438,  106274,  405657,  2029,  4.818789,  18.207031,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_57.csv,  0,  1310,  42953,  113260,  464061,  2662,  3.279924,  20.750000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_58.csv,  1,  1190,  73989,  166341,  639836,  2629,  4.483897,  19.250000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_59.csv,  0,  2270,  25453,  61147,  245931,  1854,  3.084917,  18.566406,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_6.csv,  0,  2370,  3774,  8537,  29077,  346,  0.339084,  14.355469,  0,  4
